id,type,href,ike_dist,price,land_area,house_area,BCR,FAR,nearest_station,station_dist,age,can_not_be_rebuilt
b-1007440018927,新築一戸建て,https://www.homes.co.jp/kodate/b-1007440018927/,39,5680,38.28,64.63,nan,nan,下神明,8,,False
b-1391690000284,新築一戸建て,https://www.homes.co.jp/kodate/b-1391690000284/,35,5680,94.1,96.74,nan,nan,下赤塚,13,,False
b-1278120007421,新築一戸建て,https://www.homes.co.jp/kodate/b-1278120007421/,28,5680,101.02,96,nan,nan,保谷,5,,False
b-1425990000582,新築一戸建て,https://www.homes.co.jp/kodate/b-1425990000582/,28,5680,101.02,96,nan,nan,保谷,5,,False
b-1259990001286,中古一戸建て,https://www.homes.co.jp/kodate/b-1259990001286/,29,5680,57.82,87.02,nan,nan,赤羽岩淵,6,7,False
b-1421770002900,中古一戸建て,https://www.homes.co.jp/kodate/b-1421770002900/,38,5680,107.56,106.53,nan,nan,ひばりヶ丘,15,17,False
b-1219650010992,土地,https://www.homes.co.jp/tochi/b-1219650010992/,24,5680,80.5,nan,60,160,練馬,9,nan,False
b-1373850000541,土地,https://www.homes.co.jp/tochi/b-1373850000541/,22,5690,104.1,nan,50,100,桜台,7,nan,False
b-17074110000063,新築一戸建て,https://www.homes.co.jp/kodate/b-17074110000063/,34,5698,52.80,96.14,60,200,和光市,13,nan,False
b-1040260008540,新築一戸建て,https://www.homes.co.jp/kodate/b-1040260008540/,35,5698,52.82,96.14,nan,nan,和光市,14,,False
b-17003640000329,新築一戸建て,https://www.homes.co.jp/kodate/b-17003640000329/,31,5730,118.01,93.98,40,80,ひばりケ丘,8,nan,False
b-17017120000335,新築一戸建て,https://www.homes.co.jp/kodate/b-17017120000335/,31,5730,118.01,93.98,40,80,ひばりヶ丘,8,nan,False
b-17017120000335,新築一戸建て,https://www.homes.co.jp/kodate/b-17017120000335/,31,5730,118.01,93.98,40,80,ひばりヶ丘,8,nan,False
b-17059420002033,新築一戸建て,https://www.homes.co.jp/kodate/b-17059420002033/,31,5730,118.01,93.98,40,80,ひばりヶ丘,8,nan,False
b-1000980063446,中古一戸建て,https://www.homes.co.jp/kodate/b-1000980063446/,31,5730,135.41,181.75,nan,nan,東久留米,3,28,False
b-17020970015053,新築一戸建て,https://www.homes.co.jp/kodate/b-17020970015053/,25,5780,63.51,78.36,60,80,上板橋,5,nan,False
b-17074750000057,土地,https://www.homes.co.jp/tochi/b-17074750000057/,29,5780,62.50,nan,80,200,白山,6,nan,False
b-1318030005719,中古一戸建て,https://www.homes.co.jp/kodate/b-1318030005719/,16,5780,42.91,72.41,nan,nan,雑司が谷,6,8,False
b-88120000581,新築一戸建て,https://www.homes.co.jp/kodate/b-88120000581/,28,5780,103.64,91.12,nan,nan,保谷,5,,False
b-1078830008984,新築一戸建て,https://www.homes.co.jp/kodate/b-1078830008984/,36,5780,71,99.56,nan,nan,南与野,3,,False
b-1040260008509,新築一戸建て,https://www.homes.co.jp/kodate/b-1040260008509/,30,5780,77.62,95.57,nan,nan,成増,12,,False
b-14300018122,中古一戸建て,https://www.homes.co.jp/kodate/b-14300018122/,20,5780,42,67.1,nan,nan,庚申塚,7,13,False
b-1445390000059,中古一戸建て,https://www.homes.co.jp/kodate/b-1445390000059/,22,5780,71.81,91.9,nan,nan,ときわ台,4,23,False
b-1370090000233,中古一戸建て,https://www.homes.co.jp/kodate/b-1370090000233/,21,5780,71.81,91.9,nan,nan,ときわ台,3,23,False
b-1259990001233,土地,https://www.homes.co.jp/tochi/b-1259990001233/,29,5780,62.5,nan,90,240,白山,6,nan,False
b-17072720000014,新築一戸建て,https://www.homes.co.jp/kodate/b-17072720000014/,29,5790,65.01,108.42,60,200,赤羽岩淵,8,nan,False
b-17059430001870,新築一戸建て,https://www.homes.co.jp/kodate/b-17059430001870/,29,5790,65.01,108.42,60,200,赤羽,14,nan,False
b-17076380000120,新築一戸建て,https://www.homes.co.jp/kodate/b-17076380000120/,39,5790,122.55,114.89,50,100,清瀬,9,nan,False
b-17063820000121,中古一戸建て,https://www.homes.co.jp/kodate/b-17063820000121/,39,5790,122.55,114.89,50,100,清瀬,9,nan,False
b-1193340007923,新築一戸建て,https://www.homes.co.jp/kodate/b-1193340007923/,36,5790,65.01,108.42,nan,nan,赤羽岩淵,8,,False
b-1358110001468,新築一戸建て,https://www.homes.co.jp/kodate/b-1358110001468/,29,5790,58.88,106.59,nan,nan,北戸田,3,,False
b-1010870033217,新築一戸建て,https://www.homes.co.jp/kodate/b-1010870033217/,39,5790,122.55,114.89,nan,nan,清瀬,9,,False
b-1243260007903,中古一戸建て,https://www.homes.co.jp/kodate/b-1243260007903/,28,5800,60.34,103.53,nan,nan,上板橋,8,5,False
b-1173850010059,中古一戸建て,https://www.homes.co.jp/kodate/b-1173850010059/,14,5800,51.39,62.4,nan,nan,高田馬場,7,42,False
b-1388540004625,中古一戸建て,https://www.homes.co.jp/kodate/b-1388540004625/,13,5850,47.85,99.99,nan,nan,板橋,3,17,False
b-1193340008041,中古一戸建て,https://www.homes.co.jp/kodate/b-1193340008041/,13,5850,47.85,96.75,nan,nan,板橋,3,17,False
b-1193340008046,土地,https://www.homes.co.jp/tochi/b-1193340008046/,11,5850,58.53,nan,80,300,椎名町,2,nan,False
b-1318030005732,中古一戸建て,https://www.homes.co.jp/kodate/b-1318030005732/,12,5880,31.88,61.56,nan,nan,池袋,12,5,False
b-1445460000082,新築一戸建て,https://www.homes.co.jp/kodate/b-1445460000082/,20,5880,54.46,85.69,nan,nan,北赤羽,3,,False
b-1448700000025,新築一戸建て,https://www.homes.co.jp/kodate/b-1448700000025/,29,5880,102.55,81.99,nan,nan,ひばりヶ丘,6,,False
b-1010870033000,土地,https://www.homes.co.jp/tochi/b-1010870033000/,38,5880,138.5,nan,80,200,ひばりヶ丘,15,nan,False
b-1224970000248,土地,https://www.homes.co.jp/tochi/b-1224970000248/,31,5880,96.67,nan,60,200160,ときわ台,13,nan,False
b-1446370000222,土地,https://www.homes.co.jp/tochi/b-1446370000222/,17,5880,61.83,nan,60,150,高田馬場,10,nan,False
b-1358110001467,新築一戸建て,https://www.homes.co.jp/kodate/b-1358110001467/,29,5890,58.88,105.35,nan,nan,北戸田,3,,False
b-37091310000158,新築一戸建て,https://www.homes.co.jp/kodate/b-37091310000158/,39,5890,100.1,97.63,nan,nan,志木,11,,False
b-1331950010943,新築一戸建て,https://www.homes.co.jp/kodate/b-1331950010943/,22,5898,80.13,80.11,nan,nan,平和台,6,,False
b-17020970014876,新築一戸建て,https://www.homes.co.jp/kodate/b-17020970014876/,21,5980,63.40,88.26,60,300,新板橋,6,nan,False
b-17020970014204,新築一戸建て,https://www.homes.co.jp/kodate/b-17020970014204/,39,5980,109.83,97.53,60,160,武蔵浦和,10,nan,False
b-17077110000042,土地,https://www.homes.co.jp/tochi/b-17077110000042/,35,5980,148.86,nan,50,100,保谷,12,nan,False
b-17020970012296,土地,https://www.homes.co.jp/tochi/b-17020970012296/,25,5980,114.67,nan,50,100,富士見台,5,nan,False
b-90470000025,新築一戸建て,https://www.homes.co.jp/kodate/b-90470000025/,13,5980,50.42,80.05,nan,nan,要町,5,,False
b-1421770004099,新築一戸建て,https://www.homes.co.jp/kodate/b-1421770004099/,28,5980,59.49,99.32,nan,nan,赤羽岩淵,3,,False
b-1390880002436,新築一戸建て,https://www.homes.co.jp/kodate/b-1390880002436/,39,5980,109.83,97.53,nan,nan,武蔵浦和,10,,False
b-1231900022852,中古一戸建て,https://www.homes.co.jp/kodate/b-1231900022852/,25,5980,50.13,80.17,nan,nan,若松河田,5,14,False
b-39030740000413,中古一戸建て,https://www.homes.co.jp/kodate/b-39030740000413/,25,5980,59.08,104.16,nan,nan,上板橋,5,21,False
b-1421550000016,中古一戸建て,https://www.homes.co.jp/kodate/b-1421550000016/,15,5980,45.31,71.93,nan,nan,椎名町,6,20,False
b-1175550010506,新築一戸建て,https://www.homes.co.jp/kodate/b-1175550010506/,39,5980,111.5,102.56,nan,nan,鶴瀬,4,,False
b-1318030005759,中古一戸建て,https://www.homes.co.jp/kodate/b-1318030005759/,19,5980,66.18,89.5,nan,nan,北池袋,9,25,False
b-88530012643,中古一戸建て,https://www.homes.co.jp/kodate/b-88530012643/,33,5980,108.81,86.42,nan,nan,所沢,3,18,False
b-1331680000088,中古一戸建て,https://www.homes.co.jp/kodate/b-1331680000088/,29,5980,83.29,159.76,nan,nan,大泉学園,8,27,False
b-1388540003660,中古一戸建て,https://www.homes.co.jp/kodate/b-1388540003660/,29,5980,83.29,159.76,nan,nan,大泉学園,8,27,False
b-1309740000435,中古一戸建て,https://www.homes.co.jp/kodate/b-1309740000435/,30,5980,172.16,151.73,nan,nan,朝霞,7,22,False
b-1074240050230,中古一戸建て,https://www.homes.co.jp/kodate/b-1074240050230/,33,5980,119.8,115.86,nan,nan,石神井公園,15,33,False
b-1445390000314,土地,https://www.homes.co.jp/tochi/b-1445390000314/,25,5980,114.67,nan,50,100,富士見台,5,nan,False
b-1368730001479,土地,https://www.homes.co.jp/tochi/b-1368730001479/,25,5980,114.67,nan,50,100,富士見台,5,nan,False
b-14300018120,土地,https://www.homes.co.jp/tochi/b-14300018120/,25,5980,114.67,nan,50,100,富士見台,5,nan,False
b-1278120006660,土地,https://www.homes.co.jp/tochi/b-1278120006660/,25,5980,114.67,nan,50,100,富士見台,5,nan,False
b-35005460000586,土地,https://www.homes.co.jp/tochi/b-35005460000586/,16,5980,79.37,nan,60,160,椎名町,7,nan,False
b-1388540002805,土地,https://www.homes.co.jp/tochi/b-1388540002805/,25,5980,114.67,nan,50,100,富士見台,5,nan,False
b-1000980064494,土地,https://www.homes.co.jp/tochi/b-1000980064494/,25,5980,114.67,nan,50,100,富士見台,5,nan,False
b-1074240049705,土地,https://www.homes.co.jp/tochi/b-1074240049705/,25,5980,114.67,nan,50,100,富士見台,5,nan,False
b-1342720023329,土地,https://www.homes.co.jp/tochi/b-1342720023329/,25,5980,114.67,nan,50,100,富士見台,5,nan,False
b-1073170001109,土地,https://www.homes.co.jp/tochi/b-1073170001109/,25,5980,114.67,nan,50,100,富士見台,5,nan,False
b-1265020003765,土地,https://www.homes.co.jp/tochi/b-1265020003765/,25,5980,114.67,nan,50,100,富士見台,5,nan,False
b-60000330219144,土地,https://www.homes.co.jp/tochi/b-60000330219144/,25,5980,114.67,nan,50,100,富士見台,5,nan,False
b-1265020004339,土地,https://www.homes.co.jp/tochi/b-1265020004339/,35,5980,148.86,nan,50,100,保谷,12,nan,False
b-1222100008314,土地,https://www.homes.co.jp/tochi/b-1222100008314/,35,5980,148.56,nan,50,100,保谷,12,nan,False
b-88120000563,土地,https://www.homes.co.jp/tochi/b-88120000563/,27,5980,153.83,nan,50,100,ひばりヶ丘,4,nan,False
b-1292750000798,土地,https://www.homes.co.jp/tochi/b-1292750000798/,15,5980,66.44,nan,60,300,高田馬場,8,nan,False
b-17062460000119,新築一戸建て,https://www.homes.co.jp/kodate/b-17062460000119/,32,5990,122.01,96.25,40,80,成増,14,nan,False
b-1194040218433,新築一戸建て,https://www.homes.co.jp/kodate/b-1194040218433/,29,5990,65.01,108.42,nan,nan,赤羽,14,,False
b-1191550004705,新築一戸建て,https://www.homes.co.jp/kodate/b-1191550004705/,32,5990,122.01,96.25,nan,nan,成増,14,,False
b-1336600001863,新築一戸建て,https://www.homes.co.jp/kodate/b-1336600001863/,32,5990,122.01,96.25,nan,nan,成増,14,,False
b-1267560001116,新築一戸建て,https://www.homes.co.jp/kodate/b-1267560001116/,31,5990,105.03,86.94,nan,nan,地下鉄赤塚,13,,False
b-89280012582,新築一戸建て,https://www.homes.co.jp/kodate/b-89280012582/,39,5990,156.95,111.51,nan,nan,清瀬,9,,False
b-1080060004171,土地,https://www.homes.co.jp/tochi/b-1080060004171/,20,6080,81.08,nan,50,150,氷川台,6,nan,False
b-1388540004486,土地,https://www.homes.co.jp/tochi/b-1388540004486/,20,6080,81.08,nan,50,150,氷川台,6,nan,False
b-1278120007278,土地,https://www.homes.co.jp/tochi/b-1278120007278/,20,6080,81.08,nan,50,150,氷川台,6,nan,False
b-1013420028137,土地,https://www.homes.co.jp/tochi/b-1013420028137/,20,6080,81.08,nan,50,150,氷川台,6,nan,False
b-1073170001831,土地,https://www.homes.co.jp/tochi/b-1073170001831/,20,6080,81.08,nan,50,150,氷川台,6,nan,False
b-1222400003685,土地,https://www.homes.co.jp/tochi/b-1222400003685/,20,6080,81.08,nan,50,150,氷川台,6,nan,False
b-1251460067668,土地,https://www.homes.co.jp/tochi/b-1251460067668/,20,6080,81.08,nan,50,150,氷川台,6,nan,False
b-1019620022573,土地,https://www.homes.co.jp/tochi/b-1019620022573/,20,6080,81.08,nan,50,150,氷川台,6,nan,False
b-1219650010914,土地,https://www.homes.co.jp/tochi/b-1219650010914/,20,6080,81.08,nan,50,150,氷川台,6,nan,False
b-1000980064445,土地,https://www.homes.co.jp/tochi/b-1000980064445/,20,6080,81.08,nan,50,150,氷川台,6,nan,False
b-8410106755,土地,https://www.homes.co.jp/tochi/b-8410106755/,20,6080,81.08,nan,50,150,氷川台,6,nan,False
b-60000330218575,土地,https://www.homes.co.jp/tochi/b-60000330218575/,20,6080,81.08,nan,50,150,氷川台,6,nan,False
b-1006570021026,土地,https://www.homes.co.jp/tochi/b-1006570021026/,20,6080,81.08,nan,50,150,氷川台,6,nan,False
b-1074240055929,土地,https://www.homes.co.jp/tochi/b-1074240055929/,20,6080,81.08,nan,50,150,氷川台,6,nan,False
b-1194040220054,土地,https://www.homes.co.jp/tochi/b-1194040220054/,20,6080,81.08,nan,50,150,氷川台,6,nan,False
b-1303410003063,土地,https://www.homes.co.jp/tochi/b-1303410003063/,20,6080,81.08,nan,50,150,氷川台,6,nan,False
b-1000980062867,新築一戸建て,https://www.homes.co.jp/kodate/b-1000980062867/,33,6090,101.37,85.7,nan,nan,中村橋,14,,False
b-1219650011003,新築一戸建て,https://www.homes.co.jp/kodate/b-1219650011003/,33,6090,101.37,85.7,nan,nan,中村橋,14,,False
b-1229390001961,新築一戸建て,https://www.homes.co.jp/kodate/b-1229390001961/,30,6090,88.07,93.15,nan,nan,石神井公園,12,,False
b-1265020004175,新築一戸建て,https://www.homes.co.jp/kodate/b-1265020004175/,29,6090,88.07,93.15,nan,nan,石神井公園,11,,False
b-1337010000509,土地,https://www.homes.co.jp/tochi/b-1337010000509/,32,6130,45.2,nan,60,200160,中目黒,9,nan,False
b-17019050000409,新築一戸建て,https://www.homes.co.jp/kodate/b-17019050000409/,30,6150,80.01,79.48,50,100,大泉学園,9,nan,False
b-1278120007286,新築一戸建て,https://www.homes.co.jp/kodate/b-1278120007286/,30,6150,80.01,79.48,nan,nan,大泉学園,9,,False
b-1222100008312,新築一戸建て,https://www.homes.co.jp/kodate/b-1222100008312/,30,6150,80.01,79.48,nan,nan,上石神井,5,,False
b-17008270000069,新築一戸建て,https://www.homes.co.jp/kodate/b-17008270000069/,31,6155,153.78,107.38,,nan,西武バス,5,nan,False
b-17020970014040,新築一戸建て,https://www.homes.co.jp/kodate/b-17020970014040/,26,6180,65.32,91.59,60,80,板橋本町,8,nan,False
b-17001580000260,新築一戸建て,https://www.homes.co.jp/kodate/b-17001580000260/,35,6180,82.04,84.66,60,160,東武練馬,13,nan,False
b-17020970014031,新築一戸建て,https://www.homes.co.jp/kodate/b-17020970014031/,25,6180,60.97,81.51,60,150,赤羽,10,nan,False
b-17019050000399,新築一戸建て,https://www.homes.co.jp/kodate/b-17019050000399/,32,6180,89.24,90.46,50,60,大泉学園,11,nan,False
b-1421770003972,新築一戸建て,https://www.homes.co.jp/kodate/b-1421770003972/,15,6180,39.18,63.38,nan,nan,下落合,7,,False
b-1437370000023,新築一戸建て,https://www.homes.co.jp/kodate/b-1437370000023/,24,6180,41.45,86.84,nan,nan,桜台,9,,False
b-37091310000188,新築一戸建て,https://www.homes.co.jp/kodate/b-37091310000188/,35,6180,82.04,84.66,nan,nan,東武練馬,13,,False
b-37091040001483,新築一戸建て,https://www.homes.co.jp/kodate/b-37091040001483/,35,6180,82.04,84.66,nan,nan,東武練馬,13,,False
b-1222100008286,新築一戸建て,https://www.homes.co.jp/kodate/b-1222100008286/,32,6180,89.24,90.46,nan,nan,上石神井,6,,False
b-1443180000007,中古一戸建て,https://www.homes.co.jp/kodate/b-1443180000007/,21,6180,56.02,81.86,nan,nan,田端,9,18,False
b-60000330217479,中古一戸建て,https://www.homes.co.jp/kodate/b-60000330217479/,21,6180,56.02,81.86,nan,nan,田端,9,18,False
b-17054720000728,新築一戸建て,https://www.homes.co.jp/kodate/b-17054720000728/,32,6190,122.01,96.25,40,80,成増,14,nan,False
b-1364890000136,中古テラスハウス,https://www.homes.co.jp/kodate/b-1364890000136/,20,6190,304.91,71.05,nan,nan,西巣鴨,7,3,False
b-1193340008039,土地,https://www.homes.co.jp/tochi/b-1193340008039/,23,6190,83,nan,60,300,ときわ台,7,nan,False
b-1161840068270,土地,https://www.homes.co.jp/tochi/b-1161840068270/,33,6200,195.02,nan,60,200,戸田,9,nan,False
b-1013420028157,土地,https://www.homes.co.jp/tochi/b-1013420028157/,20,6250,110.87,nan,60,150,桜台,5,nan,False
b-1080060004364,土地,https://www.homes.co.jp/tochi/b-1080060004364/,20,6250,110.87,nan,60,150,桜台,5,nan,False
b-1278120007428,土地,https://www.homes.co.jp/tochi/b-1278120007428/,20,6250,110.87,nan,60,150,桜台,5,nan,False
b-1256480010442,土地,https://www.homes.co.jp/tochi/b-1256480010442/,20,6250,110.87,nan,60,150,桜台,5,nan,False
b-1423180000095,土地,https://www.homes.co.jp/tochi/b-1423180000095/,16,6250,39.77,nan,60,160,護国寺,6,nan,False
b-17074750000063,新築一戸建て,https://www.homes.co.jp/kodate/b-17074750000063/,27,6280,60.07,105.70,60,160,小竹向原,15,nan,False
b-17020970014098,新築一戸建て,https://www.homes.co.jp/kodate/b-17020970014098/,25,6280,53.77,92.77,60,160,小竹向原,13,nan,False
b-1262370001248,新築一戸建て,https://www.homes.co.jp/kodate/b-1262370001248/,28,6280,46.88,113.9,nan,nan,三河島,1,,False
b-1231900022924,中古一戸建て,https://www.homes.co.jp/kodate/b-1231900022924/,19,6280,59.36,71.13,nan,nan,大久保,7,19,False
b-1243260007897,土地,https://www.homes.co.jp/tochi/b-1243260007897/,23,6280,46.4,nan,80,300,春日,9,nan,False
b-17066580000266,新築一戸建て,https://www.homes.co.jp/kodate/b-17066580000266/,38,6290,94.53,103.71,60,200,所沢,8,nan,False
b-9500061584,新築一戸建て,https://www.homes.co.jp/kodate/b-9500061584/,38,6290,94.53,103.71,nan,nan,所沢,8,,False
b-1243260007881,中古一戸建て,https://www.homes.co.jp/kodate/b-1243260007881/,27,6290,122.14,152.91,nan,nan,小台,5,30,False
b-35005460000609,中古一戸建て,https://www.homes.co.jp/kodate/b-35005460000609/,27,6290,90.32,152.91,nan,nan,小台,5,30,False
b-1193340008076,中古一戸建て,https://www.homes.co.jp/kodate/b-1193340008076/,16,6350,50.87,78.85,nan,nan,向原,5,28,False
b-1013420028152,土地,https://www.homes.co.jp/tochi/b-1013420028152/,20,6350,124.22,nan,60,150,桜台,5,nan,False
b-1080060004363,土地,https://www.homes.co.jp/tochi/b-1080060004363/,20,6350,124.22,nan,60,150,桜台,5,nan,False
b-1256480010440,土地,https://www.homes.co.jp/tochi/b-1256480010440/,20,6350,124.22,nan,60,150,桜台,5,nan,False
b-60000330218738,土地,https://www.homes.co.jp/tochi/b-60000330218738/,20,6350,124.22,nan,60,150,桜台,5,nan,False
b-17059470000802,新築一戸建て,https://www.homes.co.jp/kodate/b-17059470000802/,29,6380,80.59,80.32,,nan,練馬高野台,7,nan,False
b-17063820000128,新築一戸建て,https://www.homes.co.jp/kodate/b-17063820000128/,29,6380,80.59,80.32,50,100,練馬高野台,7,nan,False
b-17019050000405,新築一戸建て,https://www.homes.co.jp/kodate/b-17019050000405/,28,6380,85.81,81.80,50,100,地下鉄赤塚,11,nan,False
b-17066580000241,新築一戸建て,https://www.homes.co.jp/kodate/b-17066580000241/,37,6380,106.92,119.23,60,,所沢,7,nan,False
b-17060590000327,新築一戸建て,https://www.homes.co.jp/kodate/b-17060590000327/,37,6380,105.62,114.27,60,200,所沢,7,nan,False
b-17077260000470,新築一戸建て,https://www.homes.co.jp/kodate/b-17077260000470/,37,6380,106.92,119.23,60,160,所沢,7,nan,False
b-1080060003936,新築一戸建て,https://www.homes.co.jp/kodate/b-1080060003936/,26,6380,96.73,90.97,nan,nan,桜台,12,,False
b-1404720006568,新築一戸建て,https://www.homes.co.jp/kodate/b-1404720006568/,29,6380,80.59,80.32,nan,nan,練馬高野台,7,,False
b-1426650000022,新築一戸建て,https://www.homes.co.jp/kodate/b-1426650000022/,24,6380,60.2,99.02,nan,nan,東十条,6,,False
b-1318040004408,新築一戸建て,https://www.homes.co.jp/kodate/b-1318040004408/,28,6380,85.81,81.8,nan,nan,地下鉄赤塚,11,,False
b-1359690005243,新築一戸建て,https://www.homes.co.jp/kodate/b-1359690005243/,37,6380,106.92,119.23,nan,nan,所沢,7,,False
b-1370100004635,新築一戸建て,https://www.homes.co.jp/kodate/b-1370100004635/,32,6440,100,103.92,nan,nan,北戸田,6,,False
b-1169130021051,土地,https://www.homes.co.jp/tochi/b-1169130021051/,25,6450,28.69,nan,80,800,秋葉原,2,nan,False
b-1271630001434,中古一戸建て,https://www.homes.co.jp/kodate/b-1271630001434/,34,6470,89.88,160.02,nan,nan,朝霞台,8,32,False
b-1040260007617,中古一戸建て,https://www.homes.co.jp/kodate/b-1040260007617/,34,6470,89.88,160.02,nan,nan,朝霞台,8,32,False
b-17054540001012,新築一戸建て,https://www.homes.co.jp/kodate/b-17054540001012/,35,6480,94.1,95.23,60,200,上板橋,15,nan,False
b-1421770002980,中古一戸建て,https://www.homes.co.jp/kodate/b-1421770002980/,20,6480,62.75,62.75,nan,nan,下落合,5,2,False
b-1408940000154,中古一戸建て,https://www.homes.co.jp/kodate/b-1408940000154/,21,6480,62.75,65.8,nan,nan,下落合,5,2,False
b-1388540004352,中古一戸建て,https://www.homes.co.jp/kodate/b-1388540004352/,20,6480,62.75,62.8,nan,nan,下落合,5,2,False
b-1252630008057,新築一戸建て,https://www.homes.co.jp/kodate/b-1252630008057/,10,6480,49.42,58.1,nan,nan,要町,6,,False
b-1245150000851,新築一戸建て,https://www.homes.co.jp/kodate/b-1245150000851/,29,6480,55.35,100.23,nan,nan,日暮里舎人ライナー赤土小学校前,4,,False
b-1231900022898,中古一戸建て,https://www.homes.co.jp/kodate/b-1231900022898/,17,6480,57.41,70.22,nan,nan,西早稲田,5,12,False
b-1446370000106,中古一戸建て,https://www.homes.co.jp/kodate/b-1446370000106/,17,6480,57.41,70.22,nan,nan,西早稲田,5,12,False
b-1309740000399,中古一戸建て,https://www.homes.co.jp/kodate/b-1309740000399/,29,6480,64.69,100.44,nan,nan,ときわ台,11,2,False
b-35005460000599,中古一戸建て,https://www.homes.co.jp/kodate/b-35005460000599/,21,6480,81.44,103.49,nan,nan,大山,8,15,False
b-1214390000272,中古一戸建て,https://www.homes.co.jp/kodate/b-1214390000272/,36,6480,66.11,61.26,nan,nan,自由が丘,9,40,False
b-87130011157,土地,https://www.homes.co.jp/tochi/b-87130011157/,13,6480,64.82,nan,60,300,東池袋,5,nan,False
b-1400020002180,土地,https://www.homes.co.jp/tochi/b-1400020002180/,40,6480,64.23,nan,60,200,学芸大学,11,nan,False
b-1073170001886,土地,https://www.homes.co.jp/tochi/b-1073170001886/,28,6480,122.32,nan,50,100,地下鉄赤塚,10,nan,False
b-1446370000128,土地,https://www.homes.co.jp/tochi/b-1446370000128/,19,6480,62.75,nan,60,150,下落合,5,nan,False
b-1169130020982,土地,https://www.homes.co.jp/tochi/b-1169130020982/,17,6480,57.41,nan,60,300,西早稲田,5,nan,False
b-1265020004376,新築一戸建て,https://www.homes.co.jp/kodate/b-1265020004376/,28,6490,86.38,87.93,nan,nan,石神井公園,10,,False
b-1169130017571,中古一戸建て,https://www.homes.co.jp/kodate/b-1169130017571/,17,6490,61.55,83.01,nan,nan,新大久保,8,19,False
b-1222100007788,中古一戸建て,https://www.homes.co.jp/kodate/b-1222100007788/,29,6490,83.29,159.76,nan,nan,成増,4,27,False
b-17077110000036,新築一戸建て,https://www.homes.co.jp/kodate/b-17077110000036/,27,6498,86.66,96.24,80,240,富士見台,7,nan,False
b-1080060004225,新築一戸建て,https://www.homes.co.jp/kodate/b-1080060004225/,27,6498,86.66,96.24,nan,nan,富士見台,7,,False
b-1267650017443,中古一戸建て,https://www.homes.co.jp/kodate/b-1267650017443/,29,6500,50.79,86.01,nan,nan,日暮里舎人ライナー赤土小学校前,2,4,False
b-1170260010612,中古一戸建て,https://www.homes.co.jp/kodate/b-1170260010612/,29,6500,50.79,86.01,nan,nan,日暮里舎人ライナー赤土小学校前,2,4,False
b-1013420028161,土地,https://www.homes.co.jp/tochi/b-1013420028161/,20,6550,92.61,nan,60,150,桜台,5,nan,False
b-1080060004366,土地,https://www.homes.co.jp/tochi/b-1080060004366/,20,6550,92.13,nan,60,150,桜台,5,nan,False
b-1080060004369,土地,https://www.homes.co.jp/tochi/b-1080060004369/,20,6550,92.61,nan,60,150,桜台,5,nan,False
b-1013420028158,土地,https://www.homes.co.jp/tochi/b-1013420028158/,20,6550,92.13,nan,60,150,桜台,5,nan,False
b-1256480010446,土地,https://www.homes.co.jp/tochi/b-1256480010446/,20,6550,92.61,nan,60,150,桜台,5,nan,False
b-1256480010443,土地,https://www.homes.co.jp/tochi/b-1256480010443/,20,6550,92.13,nan,60,150,桜台,5,nan,False
b-60000330218736,土地,https://www.homes.co.jp/tochi/b-60000330218736/,20,6550,92.13,nan,60,150,桜台,5,nan,False
b-1373820000467,新築一戸建て,https://www.homes.co.jp/kodate/b-1373820000467/,14,6580,48.73,80.23,nan,nan,北池袋,4,,False
b-1358090006116,中古一戸建て,https://www.homes.co.jp/kodate/b-1358090006116/,15,6580,52.67,74.56,nan,nan,新大久保,6,20,False
b-37091310000115,新築一戸建て,https://www.homes.co.jp/kodate/b-37091310000115/,29,6580,66.92,92.43,nan,nan,中板橋,14,,False
b-1358090006116,中古一戸建て,https://www.homes.co.jp/kodate/b-1358090006116/,15,6580,52.67,74.56,nan,nan,新大久保,6,20,False
b-37091310000115,新築一戸建て,https://www.homes.co.jp/kodate/b-37091310000115/,29,6580,66.92,92.43,nan,nan,中板橋,14,,False
b-35005460000587,中古一戸建て,https://www.homes.co.jp/kodate/b-35005460000587/,19,6580,62.76,86.26,nan,nan,ときわ台,1,16,False
b-1400020002223,土地,https://www.homes.co.jp/tochi/b-1400020002223/,23,6580,50,nan,60,300,田端,12,nan,False
b-1388540003186,中古一戸建て,https://www.homes.co.jp/kodate/b-1388540003186/,26,6600,194.51,107.39,nan,nan,小竹向原,14,60,False
b-1388540003185,土地,https://www.homes.co.jp/tochi/b-1388540003185/,26,6600,194.51,nan,60,200,小竹向原,14,nan,False
b-1170260010582,新築一戸建て,https://www.homes.co.jp/kodate/b-1170260010582/,30,6650,46.89,91.21,nan,nan,志茂,10,,False
b-1252630007768,新築一戸建て,https://www.homes.co.jp/kodate/b-1252630007768/,30,6650,46.89,91.21,nan,nan,志茂,10,,False
b-8410106628,中古一戸建て,https://www.homes.co.jp/kodate/b-8410106628/,30,6650,46.89,91.21,nan,nan,志茂,10,1,False
b-17020970015109,新築一戸建て,https://www.homes.co.jp/kodate/b-17020970015109/,18,6680,40.66,66.03,60,160,護国寺,8,nan,False
b-17074750000064,新築一戸建て,https://www.homes.co.jp/kodate/b-17074750000064/,32,6680,100.84,104.13,50,100,下赤塚,16,nan,False
